2490	3410	19.082	2	15	26	37	39	51	67	76	82
2849	3410	19.078	9	14	27	34	44	50	65	76	82
3216	3410	19.075	5	14	27	30	42	52	68	76	80
448	3410	19.073	3	17	20	34	40	55	60	73	80
3010	3410	19.071	2	15	20	34	40	56	60	73	80
1874	3410	19.069	6	15	24	37	44	55	60	71	80
733	3410	19.068	9	17	27	34	46	52	60	75	82
1226	3410	19.066	3	15	26	37	40	53	65	76	82
2603	3410	19.066	3	15	26	37	40	53	65	76	82
2707	3410	19.066	3	15	22	37	40	53	60	74	82
2836	3410	19.066	3	15	22	37	40	53	60	74	82
2846	3410	19.066	3	15	26	37	40	53	65	76	82
1564	3410	19.042	2	16	24	34	39	51	65	77	87
72	3410	19.037	9	17	26	32	47	54	60	70	80
960	3410	19.036	2	17	25	34	39	52	67	77	85
2334	3410	19.034	9	15	28	36	46	54	68	76	80
2761	3410	19.031	2	15	19	34	39	55	60	75	80
780	3410	19.016	6	15	25	30	42	52	60	75	82
3100	3410	19.016	6	15	25	30	42	52	60	75	82
980	3410	19.003	4	15	27	36	40	51	66	76	82
788	3410	18.997	4	15	24	34	40	50	60	76	82
3414	3410	18.994	9	17	22	34	44	51	60	70	82
3190	3410	18.99	3	15	24	37	40	53	61	76	80
1605	3410	18.988	2	15	26	30	39	51	67	76	82
131	3410	18.973	3	15	22	30	40	53	60	74	82
2698	3410	18.973	3	15	26	30	40	53	65	76	82
213	3410	18.966	9	16	26	34	47	54	59	69	80
1024	3410	18.966	9	16	26	34	47	54	59	69	80
2336	3410	18.966	9	16	26	34	47	54	59	69	80
2762	3410	18.961	9	14	26	37	47	53	59	69	80
2162	3410	18.961	9	17	26	34	46	55	60	71	80
778	3410	18.956	7	14	27	34	42	50	66	76	82
1793	3410	18.954	4	16	23	34	42	54	60	73	80
2319	3410	18.954	4	16	23	34	42	54	60	73	80
1296	3410	18.949	8	14	27	34	44	55	60	75	80
2167	3410	18.949	8	14	27	34	44	55	60	75	80
2228	3410	18.932	2	15	20	32	39	52	61	76	82
3325	3410	18.93	9	17	27	30	46	53	60	71	82
820	3410	18.928	8	14	24	34	46	56	60	70	80
3136	3410	18.928	8	14	24	34	46	56	60	70	80
944	3410	18.926	3	14	24	30	40	53	65	76	80
1077	3410	18.926	3	14	24	30	40	53	65	76	80
2998	3410	18.926	3	14	24	30	40	53	65	76	80
1682	3410	18.919	9	15	23	32	46	52	60	70	82
3025	3410	18.914	3	17	20	34	40	53	60	73	82
2157	3410	18.91	5	15	22	30	42	53	60	71	82
2420	3410	18.91	5	15	22	30	42	53	60	71	82
555	3410	18.897	4	14	26	34	40	51	65	76	82
575	3410	18.897	4	14	26	34	40	51	65	76	82
635	3410	18.897	4	14	26	34	40	51	65	76	82
2234	3410	18.897	4	14	22	34	40	51	60	74	82
3220	3410	18.889	6	14	22	30	42	53	60	71	82
2502	3410	18.878	2	15	22	37	39	53	65	76	80
982	3410	18.873	2	16	23	34	39	53	65	77	88
1583	3410	18.871	2	15	22	34	39	50	65	77	88
2344	3410	18.871	2	15	22	34	39	50	65	77	88
308	3410	18.866	2	15	28	38	39	53	68	77	86
2756	3410	18.864	2	15	20	37	39	51	63	77	86
1534	3410	18.863	2	14	24	34	39	54	66	76	84
3045	3410	18.856	4	17	24	34	42	54	60	73	80
2589	3410	18.845	3	15	27	34	39	50	68	76	82
2008	3410	18.823	9	16	27	34	46	52	61	76	82
2867	3410	18.823	9	14	28	30	46	53	65	76	80
1776	3410	18.806	7	15	19	32	44	53	60	70	80
2474	3410	18.806	7	15	25	32	44	53	60	72	80
1925	3410	18.806	7	15	19	30	44	55	60	70	80
3273	3410	18.806	7	15	19	30	44	55	60	70	80
1902	3410	18.804	4	14	26	34	40	51	63	76	82
243	3410	18.798	3	15	24	37	40	53	63	76	80
1976	3410	18.796	2	15	19	34	39	56	60	76	85
2257	3410	18.796	2	15	19	34	39	56	60	76	85
705	3410	18.795	4	15	27	32	40	51	66	76	82
1241	3410	18.781	7	14	27	36	44	53	66	76	80
2763	3410	18.779	7	15	24	32	44	54	60	71	80
1920	3410	18.776	6	14	20	34	44	56	60	70	80
2251	3410	18.775	10	15	26	34	47	53	59	69	82
1433	3410	18.768	8	14	26	34	46	55	60	71	80
2604	3410	18.768	8	14	26	34	46	55	60	71	80
2923	3410	18.767	9	15	27	34	44	50	61	76	82
1740	3410	18.763	2	14	26	34	39	53	68	76	80
235	3410	18.748	2	15	20	37	39	52	63	77	86
1239	3410	18.747	9	14	26	36	47	51	60	70	82
1277	3410	18.742	6	14	27	37	42	51	67	76	82
1130	3410	18.734	4	16	22	34	42	55	60	72	80
2213	3410	18.727	2	15	25	30	39	52	67	76	82
2988	3410	18.724	3	15	24	36	40	53	65	76	80
595	3410	18.723	5	15	26	34	42	54	61	76	80
941	3410	18.723	5	15	26	34	42	54	61	76	80
3215	3410	18.723	5	15	26	34	42	54	61	76	80
3387	3410	18.718	2	14	20	32	39	52	61	77	87
2428	3410	18.714	5	15	23	37	42	53	60	73	82
1442	3410	18.71	8	16	26	34	44	53	60	73	80
2179	3410	18.71	2	16	25	34	39	53	67	76	84
1238	3410	18.709	8	15	27	32	44	52	63	76	82
499	3410	18.687	6	15	26	36	42	53	60	75	82
3096	3410	18.685	2	15	20	37	39	55	63	76	82
504	3410	18.679	9	16	24	34	47	55	60	69	80
2352	3410	18.679	9	16	28	34	47	55	60	71	80
3156	3410	18.679	2	15	20	37	39	55	63	77	86
183	3410	18.676	9	16	27	32	47	51	60	70	82
2368	3410	18.662	2	17	24	34	39	53	66	76	82
1807	3410	18.66	3	14	23	34	40	53	61	75	80
2460	3410	18.66	3	14	23	34	40	53	61	75	80
2938	3410	18.656	9	16	22	32	46	53	60	70	80
2309	3410	18.655	3	17	27	37	40	53	68	76	80
298	3410	18.652	6	15	27	34	44	56	63	75	80
576	3410	18.651	8	15	27	36	44	51	65	76	82
977	3410	18.648	5	17	20	34	42	53	60	71	80
1828	3410	18.648	8	16	26	34	44	52	60	73	82
1653	3410	18.643	9	15	28	34	47	50	60	74	82
2378	3410	18.64	8	14	26	34	46	54	60	71	80
816	3410	18.64	6	15	26	37	42	52	60	75	82
1364	3410	18.64	6	15	22	37	42	52	60	71	82
1429	3410	18.64	6	15	26	37	42	52	60	75	82
1743	3410	18.632	9	14	28	30	47	52	63	76	82
2036	3410	18.632	9	14	28	30	47	52	63	76	82
2485	3410	18.62	4	15	19	34	40	52	60	72	82
2732	3410	18.62	4	15	19	34	40	52	60	72	82
441	3410	18.615	9	15	27	34	44	50	60	75	82
1622	3410	18.611	2	15	22	30	39	55	63	76	80
1339	3410	18.608	2	15	23	34	39	50	66	77	88
3191	3410	18.608	2	15	23	34	39	50	66	77	88
3361	3410	18.605	8	14	20	30	44	52	60	70	82
2294	3410	18.592	2	13	28	34	39	53	68	77	85
1650	3410	18.589	5	17	28	36	42	53	68	77	80
3188	3410	18.589	5	17	28	36	42	53	68	77	80
239	3410	18.588	9	15	25	34	47	52	59	70	82
299	3410	18.588	9	15	25	34	47	52	59	70	82
335	3410	18.587	4	16	24	34	42	55	60	73	80
678	3410	18.587	4	16	24	34	42	55	60	73	80
2450	3410	18.572	3	15	25	34	40	55	66	76	80
1868	3410	18.558	2	15	19	37	39	53	60	76	84
196	3410	18.558	2	14	27	32	39	53	68	77	84
1045	3410	18.558	7	14	28	37	42	50	68	77	82
266	3410	18.558	8	16	24	34	44	53	60	71	80
3408	3410	18.557	2	15	20	37	39	54	63	76	82
2506	3410	18.555	7	15	26	34	42	51	60	76	82
795	3410	18.553	3	15	28	36	39	54	68	77	87
1947	3410	18.553	3	15	28	36	39	54	68	77	87
182	3410	18.551	9	16	24	34	47	54	60	69	80
2391	3410	18.551	9	16	24	34	47	54	60	69	80
2083	3410	18.543	9	15	23	32	47	56	60	70	80
1821	3410	18.54	8	14	27	30	44	54	65	76	82
3052	3410	18.535	6	14	26	34	42	52	60	76	82
3260	3410	18.532	2	15	22	30	39	55	63	76	85
1703	3410	18.528	9	14	27	34	46	51	60	76	82
40	3410	18.525	4	14	26	34	42	53	61	75	80
913	3410	18.522	8	16	23	34	44	53	60	70	80
1914	3410	18.52	2	14	19	30	39	52	60	77	87
2679	3410	18.519	8	15	27	37	44	52	61	76	82
296	3410	18.512	9	15	26	34	47	56	60	69	80
1221	3410	18.5	9	14	22	34	44	50	60	70	82
42	3410	18.496	8	16	24	34	44	52	60	71	82
451	3410	18.487	6	16	27	30	42	53	67	76	82
1738	3410	18.485	5	15	27	32	42	53	67	76	82
2033	3410	18.484	8	15	27	37	44	51	60	75	82
1801	3410	18.483	2	15	22	30	39	54	63	76	80
3013	3410	18.483	2	15	25	34	39	56	67	76	80
1861	3410	18.479	2	15	24	36	39	56	66	77	87
3365	3410	18.477	3	15	28	34	39	55	68	77	86
611	3410	18.473	4	15	25	34	40	51	61	76	82
2141	3410	18.473	4	15	25	34	40	51	61	76	82
792	3410	18.464	6	14	27	32	42	53	67	76	82
3402	3410	18.46	6	15	27	37	44	55	67	76	80
1280	3410	18.46	8	14	28	34	46	55	68	76	80
1546	3410	18.454	6	14	27	34	44	56	68	76	80
194	3410	18.454	9	15	27	34	44	51	60	76	82
2711	3410	18.454	9	15	27	34	44	51	60	76	82
1697	3410	18.45	3	14	20	30	40	53	60	73	80
2720	3410	18.45	9	16	27	37	46	53	60	73	82
817	3410	18.446	2	15	19	34	39	51	60	75	82
2657	3410	18.444	3	15	25	34	40	54	66	76	80
2813	3410	18.436	9	16	26	34	46	54	60	71	80
465	3410	18.434	3	16	22	34	40	53	60	74	80
254	3410	18.433	9	15	28	37	47	56	63	76	82
675	3410	18.427	9	16	24	37	46	53	60	70	80
1881	3410	18.416	2	15	20	34	39	56	63	76	80
2469	3410	18.411	9	14	27	34	46	52	60	76	82
309	3410	18.41	10	15	28	34	48	55	68	76	80
1748	3410	18.401	9	14	27	30	46	52	60	73	82
2312	3410	18.401	9	14	27	30	46	52	60	73	82
1431	3410	18.397	2	15	24	30	39	53	66	76	80
2964	3410	18.386	1	15	27	34	39	54	68	77	80
1185	3410	18.367	6	15	27	30	44	55	67	76	80
284	3410	18.367	9	16	27	34	46	53	60	76	82
419	3410	18.362	2	15	22	32	39	56	63	77	87
2963	3410	18.36	7	16	26	34	44	55	60	73	80
923	3410	18.357	4	15	22	34	40	52	60	75	82
2093	3410	18.35	2	15	20	32	39	50	61	77	87
1049	3410	18.347	2	15	22	34	39	51	65	78	88
2940	3410	18.347	2	15	22	34	39	51	63	78	88
2203	3410	18.339	9	15	28	30	47	56	63	76	82
1288	3410	18.338	3	15	22	37	40	53	61	74	80
149	3410	18.336	2	15	20	34	39	56	63	76	85
3410	3410	18.332	8	14	28	34	46	54	68	76	80
1812	3410	18.33	2	15	20	34	39	52	60	75	82
3391	3410	18.326	9	14	27	30	46	52	63	76	80
371	3410	18.325	6	15	27	37	44	55	66	76	80
3022	3410	18.324	9	17	26	30	46	53	60	70	82
1422	3410	18.322	2	15	19	37	39	56	60	77	87
1838	3410	18.321	7	15	24	34	42	50	60	73	82
3129	3410	18.321	7	15	20	34	42	50	60	71	82
1236	3410	18.314	7	15	25	34	42	51	60	75	82
1885	3410	18.314	7	15	25	34	42	51	60	75	82
310	3410	18.314	8	14	22	37	44	53	60	70	80
1521	3410	18.314	8	14	22	37	44	53	60	70	80
2111	3410	18.311	2	15	20	37	39	55	61	76	85
1777	3410	18.297	9	14	20	32	46	53	60	70	82
1973	3410	18.281	9	16	27	30	46	53	63	76	80
638	3410	18.274	9	15	27	34	44	50	60	74	82
1893	3410	18.266	2	14	26	34	39	51	67	76	82
3396	3410	18.262	9	14	28	34	46	53	67	76	80
1695	3410	18.262	2	15	20	34	39	55	60	75	82
1105	3410	18.26	2	15	20	34	39	50	63	76	85
1895	3410	18.26	2	15	20	34	39	50	63	76	85
934	3410	18.259	6	17	19	34	42	53	60	70	82
1180	3410	18.259	6	17	19	34	42	53	60	70	82
659	3410	18.257	6	15	23	30	42	52	60	73	82
1497	3410	18.254	6	14	24	34	44	55	60	71	80
888	3410	18.251	3	14	22	34	40	53	60	74	82
2199	3410	18.251	3	14	26	34	40	53	65	76	82
101	3410	18.25	3	15	19	34	40	55	60	72	80
3409	3410	18.249	2	15	24	34	39	57	66	77	87
899	3410	18.248	5	14	27	30	42	53	66	76	80
2543	3410	18.248	3	15	20	36	40	53	60	73	80
3165	3410	18.247	9	16	27	36	47	53	60	71	80
2644	3410	18.247	3	16	28	34	39	53	68	77	84
3211	3410	18.237	8	15	27	34	46	56	63	75	80
399	3410	18.231	2	15	22	34	39	52	65	78	88
1542	3410	18.231	2	15	22	34	39	52	63	78	88
2233	3410	18.231	2	15	22	34	39	52	65	78	88
380	3410	18.227	7	14	26	37	44	53	60	73	80
662	3410	18.227	7	14	26	37	44	53	60	73	80
2092	3410	18.221	8	15	24	37	46	55	60	70	80
3334	3410	18.221	8	15	24	37	46	55	60	70	80
66	3410	18.218	2	15	20	30	39	55	61	76	85
963	3410	18.218	2	15	20	30	39	55	61	76	85
1039	3410	18.214	2	15	28	29	39	53	68	77	86
2844	3410	18.214	2	15	28	29	39	53	68	77	86
1570	3410	18.208	7	16	24	34	44	55	60	71	80
2820	3410	18.208	7	16	24	34	44	55	60	71	80
3232	3410	18.207	7	15	27	34	42	51	60	76	82
1029	3410	18.201	2	15	26	37	39	53	67	77	87
2382	3410	18.2	9	15	24	34	44	50	60	71	82
3356	3410	18.2	9	15	24	34	44	50	60	71	82
2748	3410	18.193	7	15	28	32	44	53	68	76	80
493	3410	18.192	9	14	23	34	47	54	60	69	80
833	3410	18.192	4	15	22	37	40	53	60	74	82
1435	3410	18.192	4	15	22	37	40	53	60	74	82
2004	3410	18.188	5	14	26	34	42	53	60	75	82
1043	3410	18.183	5	17	27	34	42	53	67	76	82
2322	3410	18.183	2	15	20	37	39	54	61	76	85
1181	3410	18.182	6	15	26	34	44	56	60	73	80
2133	3410	18.182	6	15	26	34	44	56	60	73	80
297	3410	18.181	4	15	27	32	42	54	67	76	80
1354	3410	18.177	6	17	26	34	42	53	60	75	82
75	3410	18.173	9	15	25	34	44	51	60	72	82
2351	3410	18.173	9	15	25	34	44	51	60	72	82
2862	3410	18.172	2	15	26	34	40	54	67	76	80
2770	3410	18.166	4	14	27	30	40	52	68	77	82
1649	3410	18.166	8	15	26	37	44	53	60	73	80
3151	3410	18.166	8	15	26	37	44	53	60	73	80
1026	3410	18.162	2	15	22	34	39	55	65	78	88
1507	3410	18.162	2	15	22	34	39	55	65	78	88
804	3410	18.158	7	15	28	37	44	54	68	76	80
3144	3410	18.158	3	14	26	34	40	53	63	76	82
3171	3410	18.157	2	15	27	32	39	52	68	77	85
1466	3410	18.156	9	17	22	34	47	53	60	69	80
1411	3410	18.153	9	15	28	32	47	55	63	76	82
1530	3410	18.153	9	15	28	32	47	55	63	76	82
1969	3410	18.128	9	16	27	34	46	54	63	75	80
13	3410	18.126	5	15	24	30	42	53	60	73	82
3276	3410	18.126	5	15	20	30	42	53	60	71	82
498	3410	18.125	5	14	27	30	42	53	65	76	80
1504	3410	18.123	9	14	28	37	46	53	68	76	80
2398	3410	18.122	6	15	27	32	42	52	67	76	82
342	3410	18.12	2	15	22	37	39	51	63	76	82
1533	3410	18.119	6	15	22	37	42	51	60	72	82
1235	3410	18.114	4	15	26	34	42	55	61	75	80
1716	3410	18.114	4	15	25	34	42	55	61	75	80
2342	3410	18.11	2	15	19	32	39	52	60	77	87
1091	3410	18.109	5	15	23	30	42	53	60	73	80
1958	3410	18.109	2	15	22	37	39	53	65	76	82
146	3410	18.108	3	15	20	30	40	52	60	73	80
622	3410	18.108	7	16	25	34	44	53	60	72	80
8	3410	18.106	2	17	25	34	39	53	67	77	88
3036	3410	18.104	8	15	26	37	44	52	60	73	82
93	3410	18.099	2	15	19	37	39	53	60	76	86
1573	3410	18.093	2	15	25	30	39	53	67	76	80
1636	3410	18.09	2	15	20	30	39	54	61	76	85
2850	3410	18.087	2	14	20	30	39	52	63	77	87
551	3410	18.068	8	15	24	37	44	51	60	71	82
1977	3410	18.068	9	14	27	37	46	53	61	76	80
1048	3410	18.065	7	15	28	30	44	54	68	76	80
1736	3410	18.062	4	15	22	37	42	54	60	72	80
326	3410	18.058	4	15	23	34	40	51	60	75	82
2089	3410	18.058	4	15	23	34	40	51	60	75	82
2955	3410	18.058	4	15	23	34	40	51	60	75	82
2727	3410	18.052	4	15	26	34	42	56	65	76	80
724	3410	18.049	9	16	25	34	46	55	60	70	80
215	3410	18.043	4	15	24	37	42	55	60	73	80
329	3410	18.039	3	15	20	30	40	55	60	73	80
1427	3410	18.034	2	15	22	34	39	54	65	78	88
1912	3410	18.034	2	15	22	34	39	54	63	78	88
2614	3410	18.034	2	15	22	34	39	54	63	78	88
1987	3410	18.034	9	15	23	32	47	52	60	70	82
20	3410	18.03	8	15	25	34	46	56	60	70	80
554	3410	18.03	6	15	24	34	44	56	60	71	80
725	3410	18.03	6	15	24	34	44	56	60	71	80
1674	3410	18.03	6	15	24	34	44	56	60	71	80
2958	3410	18.029	8	14	27	34	44	50	63	76	82
1349	3410	18.028	2	15	25	34	40	54	67	76	80
2005	3410	18.028	2	15	25	34	40	54	67	76	80
3021	3410	18.025	9	14	27	30	46	52	60	71	80
460	3410	18.025	2	15	24	34	40	55	65	76	80
2746	3410	18.019	2	15	27	32	39	54	68	77	84
2321	3410	18.007	10	15	28	34	47	53	60	70	80
340	3410	18.007	4	17	27	34	42	55	67	76	80
1295	3410	18.007	4	17	27	34	42	55	67	76	80
2708	3410	18.005	2	15	19	30	39	53	60	76	86
2266	3410	18.001	2	14	23	30	39	54	65	77	87
3242	3410	17.998	9	17	28	34	44	50	68	77	82
626	3410	17.997	2	15	20	34	39	53	60	76	84
1327	3410	17.994	8	15	27	30	44	53	60	74	80
1613	3410	17.994	8	15	27	30	44	53	60	74	80
2333	3410	17.992	9	16	27	37	46	53	65	76	80
74	3410	17.992	7	17	27	34	44	54	63	76	80
214	3410	17.992	7	17	27	34	44	54	63	76	80
2533	3410	17.99	10	14	28	37	48	53	68	77	82
1704	3410	17.987	7	15	20	36	44	54	60	70	80
1028	3410	17.986	4	15	25	34	42	54	61	75	80
1909	3410	17.982	3	14	24	34	40	53	63	76	80
3370	3410	17.98	9	15	24	36	46	54	60	70	80
1639	3410	17.975	9	14	27	30	46	53	61	75	80
1374	3410	17.973	3	15	20	37	40	53	60	73	82
163	3410	17.972	6	15	24	37	42	51	60	73	82
1624	3410	17.966	9	15	27	32	46	53	60	75	82
1356	3410	17.951	8	14	27	34	46	55	60	72	80
2471	3410	17.951	8	14	27	34	46	55	60	72	80
1858	3410	17.95	2	15	20	30	39	52	61	77	86
1962	3410	17.95	2	15	20	30	39	52	61	77	86
2902	3410	17.949	8	16	27	34	44	53	67	76	80
2559	3410	17.945	9	17	23	37	47	53	60	70	80
2356	3410	17.944	9	14	27	30	46	52	65	76	80
1125	3410	17.943	9	14	26	34	46	51	60	71	82
844	3410	17.939	8	15	23	30	44	51	60	70	82
500	3410	17.927	9	16	26	30	46	53	60	70	82
1325	3410	17.927	7	15	19	34	42	51	60	70	82
1421	3410	17.924	2	17	19	34	39	51	60	77	87
2911	3410	17.922	4	15	27	32	42	54	65	76	80
1304	3410	17.91	2	15	22	30	39	52	63	76	82
2994	3410	17.91	8	15	27	37	46	55	66	76	80
2262	3410	17.902	2	16	24	34	39	53	66	77	88
69	3410	17.893	2	16	22	34	39	53	63	76	84
1224	3410	17.889	2	14	22	34	39	55	63	76	80
3293	3410	17.888	2	15	23	30	39	50	66	77	87
2345	3410	17.884	4	14	22	34	42	54	60	71	80
2887	3410	17.884	4	14	22	34	42	54	60	71	80
1824	3410	17.876	4	15	27	37	42	56	68	76	80
2515	3410	17.876	4	15	27	37	42	56	68	76	80
1259	3410	17.864	9	15	27	30	47	56	63	75	80
1194	3410	17.86	9	16	20	37	46	53	60	70	80
2359	3410	17.856	6	15	24	37	42	52	60	73	82
3286	3410	17.855	5	15	22	37	42	53	60	72	80
1248	3410	17.853	6	15	26	30	42	53	60	76	82
317	3410	17.848	9	14	27	30	46	52	60	73	80
1359	3410	17.848	9	14	27	30	46	52	60	73	80
901	3410	17.847	5	14	26	34	42	53	63	76	80
1747	3410	17.847	5	14	26	34	42	53	63	76	80
870	3410	17.845	7	15	22	34	42	51	60	71	82
1151	3410	17.845	7	15	22	34	42	51	60	71	82
2714	3410	17.841	6	15	22	32	42	53	60	72	82
2669	3410	17.837	10	14	27	37	47	53	60	70	80
669	3410	17.826	9	14	26	34	46	52	60	71	82
3092	3410	17.825	6	14	22	34	42	52	60	71	82
696	3410	17.823	8	14	27	34	46	54	60	72	80
1957	3410	17.823	9	15	27	37	46	53	60	76	82
1287	3410	17.813	8	16	27	34	44	53	66	76	80
1589	3410	17.812	2	15	24	34	39	50	67	77	85
2085	3410	17.811	9	14	20	30	46	52	60	70	80
1299	3410	17.805	9	17	27	34	46	51	60	73	82
749	3410	17.804	4	14	20	34	40	51	60	73	82
512	3410	17.797	3	15	22	30	40	53	60	74	80
1922	3410	17.797	3	15	26	30	40	53	65	76	80
610	3410	17.786	8	15	27	37	46	55	65	76	80
2084	3410	17.786	9	16	25	34	47	52	60	70	82
2316	3410	17.783	8	15	25	37	44	53	60	72	82
1550	3410	17.782	8	15	27	37	46	54	66	76	80
1350	3410	17.782	9	16	26	34	46	53	60	71	82
477	3410	17.78	9	14	27	32	46	53	60	73	80
1765	3410	17.78	6	16	26	34	42	53	60	75	82
1556	3410	17.777	2	15	22	37	39	53	65	77	86
2808	3410	17.77	9	16	27	34	46	52	63	76	82
3138	3410	17.762	6	15	24	30	42	52	60	73	82
53	3410	17.761	2	14	22	34	39	54	63	76	80
1380	3410	17.758	2	15	22	34	39	51	65	76	85
17	3410	17.753	2	15	20	30	39	54	61	77	86
267	3410	17.753	2	15	20	30	39	54	61	77	86
2919	3410	17.753	2	15	20	30	39	54	61	77	86
2706	3410	17.751	6	14	27	32	42	53	68	76	82
2507	3410	17.744	8	16	27	34	44	51	65	76	82
1693	3410	17.744	10	14	27	30	47	53	60	70	80
3140	3410	17.742	6	15	25	34	44	55	60	72	80
59	3410	17.741	9	17	28	34	47	53	60	71	80
2935	3410	17.741	9	14	27	37	47	52	60	72	80
494	3410	17.736	4	15	24	34	40	51	60	76	82
1475	3410	17.736	4	15	24	34	40	51	60	76	82
1684	3410	17.736	4	15	24	34	40	51	60	76	82
1037	3410	17.736	9	14	22	34	47	55	60	69	80
2549	3410	17.733	7	17	27	34	44	54	66	76	80
3307	3410	17.733	7	17	27	34	44	54	66	76	80
2045	3410	17.73	10	14	27	37	47	53	60	70	82
1283	3410	17.728	8	15	27	34	46	56	60	72	80
1633	3410	17.723	9	15	28	34	46	54	67	76	80
917	3410	17.723	9	17	28	34	47	54	63	76	82
1256	3410	17.721	2	15	22	34	39	52	65	76	80
2999	3410	17.716	2	15	19	30	39	53	60	76	82
1355	3410	17.715	8	14	27	30	44	53	63	76	82
1988	3410	17.715	5	15	27	32	42	53	65	76	80
3145	3410	17.713	8	16	28	34	44	53	68	76	82
2390	3410	17.712	9	15	27	37	46	55	63	75	80
1513	3410	17.707	9	15	22	30	47	53	59	69	80
3034	3410	17.707	9	15	22	30	47	53	59	69	80
2304	3410	17.703	9	15	27	36	47	54	61	75	80
3390	3410	17.703	9	15	27	36	47	54	61	75	80
2144	3410	17.695	2	15	19	34	39	53	60	75	80
2990	3410	17.695	6	15	24	32	42	53	60	73	82
741	3410	17.691	6	15	22	37	44	52	60	70	80
1161	3410	17.689	8	15	19	30	44	53	60	70	82
1298	3410	17.689	7	15	26	37	44	54	60	73	80
3404	3410	17.688	2	15	20	36	39	54	63	77	87
362	3410	17.676	2	14	24	34	39	53	66	76	80
1596	3410	17.668	8	14	27	34	44	51	60	75	82
2331	3410	17.666	2	15	22	34	39	56	63	76	80
884	3410	17.664	9	17	27	34	46	53	60	75	82
218	3410	17.654	6	15	27	30	44	55	68	76	80
2431	3410	17.652	2	15	22	34	39	55	65	76	80
2286	3410	17.652	2	15	26	34	39	52	68	76	82
220	3410	17.643	4	16	20	34	40	53	60	73	82
546	3410	17.642	3	14	28	37	39	53	68	77	87
445	3410	17.64	2	15	20	34	39	56	63	77	86
110	3410	17.64	6	15	24	30	44	53	60	71	80
2283	3410	17.637	2	15	25	34	39	50	67	76	82
2091	3410	17.633	2	17	25	34	39	53	67	77	85
1310	3410	17.628	8	16	27	34	44	52	65	76	82
2578	3410	17.626	9	15	27	36	46	54	60	71	80
82	3410	17.625	9	17	26	34	46	53	60	71	80
262	3410	17.614	5	15	20	30	42	53	60	71	80
906	3410	17.614	5	15	20	30	42	53	60	71	80
2350	3410	17.614	5	15	20	30	42	53	60	71	80
2355	3410	17.614	5	15	20	30	42	53	60	71	80
109	3410	17.612	6	15	25	30	42	53	60	75	82
1378	3410	17.612	6	15	25	30	42	53	60	75	82
697	3410	17.61	2	15	22	34	39	51	65	77	88
2995	3410	17.61	2	15	22	34	39	51	65	77	88
2738	3410	17.61	4	16	27	34	42	55	67	76	80
668	3410	17.605	2	15	24	34	39	53	65	77	88
1816	3410	17.605	2	15	24	34	39	53	65	77	88
702	3410	17.604	5	14	27	34	42	53	61	76	82
2649	3410	17.598	9	17	24	34	46	55	60	70	80
3405	3410	17.598	9	17	24	34	46	55	60	70	80
1707	3410	17.595	7	15	26	30	44	54	60	73	80
2900	3410	17.595	7	16	27	34	44	54	63	76	80
1506	3410	17.595	4	14	23	34	42	54	60	73	80
2218	3410	17.595	4	14	23	34	42	54	60	73	80
472	3410	17.592	6	17	27	34	42	53	61	76	82
1385	3410	17.592	6	17	27	34	42	53	61	76	82
3292	3410	17.588	9	15	23	34	47	52	59	69	82
2393	3410	17.584	9	15	27	37	46	54	63	75	80
875	3410	17.571	9	17	28	34	47	53	60	75	80
609	3410	17.57	2	15	20	34	39	50	63	76	82
1290	3410	17.57	2	15	20	34	39	50	63	76	82
878	3410	17.569	4	15	26	30	42	53	63	76	80
556	3410	17.565	9	15	27	32	46	53	61	76	80
2661	3410	17.565	9	15	27	32	46	53	61	75	80
994	3410	17.564	9	15	27	30	46	55	61	75	80
1615	3410	17.559	9	14	26	36	46	53	60	70	80
2244	3410	17.552	8	14	27	34	44	52	60	75	82
2616	3410	17.551	5	14	22	34	42	53	60	72	82
2170	3410	17.55	9	15	27	32	47	54	63	75	80
2094	3410	17.546	9	16	27	32	47	55	60	70	80
350	3410	17.541	10	15	27	36	47	53	60	70	80
1899	3410	17.539	6	17	22	34	42	53	60	72	82
2276	3410	17.536	2	15	28	37	39	55	68	78	87
2137	3410	17.534	9	15	27	32	46	52	65	76	80
874	3410	17.525	2	15	24	32	39	52	67	77	87
2422	3410	17.523	3	14	22	34	40	53	61	74	80
1688	3410	17.522	2	15	26	30	39	53	68	77	88
930	3410	17.517	6	14	27	34	44	54	67	76	80
839	3410	17.516	5	15	26	34	42	53	61	76	80
2373	3410	17.515	9	15	23	32	46	53	60	70	82
2048	3410	17.512	9	15	22	34	47	56	60	69	80
2930	3410	17.51	2	15	22	34	39	50	63	76	85
495	3410	17.51	6	14	27	34	44	55	66	76	80
603	3410	17.506	9	15	24	34	47	50	59	69	82
3281	3410	17.505	9	14	22	36	46	53	60	70	80
2040	3410	17.494	2	15	22	34	39	52	65	77	88
1937	3410	17.492	4	15	22	37	42	53	60	71	80
742	3410	17.491	9	15	27	36	47	52	60	71	82
1865	3410	17.468	7	15	27	34	42	50	63	76	82
2136	3410	17.468	7	15	27	34	42	50	63	76	82
517	3410	17.464	9	14	27	34	46	52	61	76	82
463	3410	17.458	2	15	19	34	39	51	60	76	85
3026	3410	17.458	9	15	26	34	46	50	60	71	82
365	3410	17.456	9	15	27	34	44	50	66	76	82
